problem,method,seed,iterations,final_objective,best_objective,final_primal,final_dual,final_rho,rho_changes,final_status,deploy_loss,continuous_loss,teacher_weight_rel_error,rho0,base_method,wall_time_sec,deploy_rel_error,weight_rel_error,bits,num_blocks,rho_min,rho_max
tiny_llm_ptq,online_ogd_task_aware_rho0_1,0,100,0.14195997670802876,0.033343998440322924,6.80547284207687,9.638700525726724,1.0255475898665039,100,running,,,,1.0,online_ogd_task_aware,2.0131993999821134,0.332567591579844,0.29958105099484356,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_1,0,100,0.2367052420527332,0.033343998440322924,5.477357165354144,14.36820445229667,1.9766386126368154,99,running,,,,1.0,online_ogd_task_feasibility,3.637140799954068,0.3126638307737877,0.2845400502967468,4,7,,
tiny_llm_ptq,online_ogd_rho0_10,0,100,0.10347813967286058,0.10173504164917668,7.41059839602077,7.575785915305893,0.7343759421569523,100,running,,,,10.0,online_ogd,2.696944900031667,0.3410356727676955,0.3093067066965134,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_10,0,100,0.1402903317643722,0.13070258973319934,6.96137058771341,9.585916048869032,1.0216393914860238,99,running,,,,10.0,online_ogd_task_aware,1.5167207999620587,0.34507876232532664,0.30468854688950026,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_10,0,100,0.2584166094054498,0.2305147919925994,5.1608256367880445,15.18049920725705,2.226295023044983,100,running,,,,10.0,online_ogd_task_feasibility,1.292233899992425,0.31417235517526254,0.2805538611329205,4,7,,
tiny_llm_ptq,online_ogd_rho0_100,0,100,0.10397500082609237,0.10294423074968075,7.377991693190698,7.562979730495139,0.7383747570812801,100,running,,,,100.0,online_ogd,1.3410224000108428,0.33704823077757035,0.3072101669952055,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_100,0,100,0.14254877286910517,0.14114236263239163,6.959702005665852,9.696682510033519,1.036664300721693,100,running,,,,100.0,online_ogd_task_aware,3.0705029999953695,0.33555232958996184,0.30384642473136797,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_100,0,100,0.28209597598009084,0.2818720014450854,4.872447234982065,16.199501207223932,2.567382681994785,100,running,,,,100.0,online_ogd_task_feasibility,2.9031270000268705,0.30354815690842857,0.27843715143429754,4,7,,
tiny_llm_ptq,online_ogd_rho0_0.01,1,100,0.10609954544977583,3.010527889665106e-05,7.702077308493609,7.628841872207586,0.708600696025209,100,running,,,,0.01,online_ogd,2.2615929999738,0.36101030533319767,0.31597939209964176,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.01,1,100,0.10988905189895591,3.010527889665106e-05,7.389510356026753,7.708749500613649,0.7305050793420309,100,running,,,,0.01,online_ogd_task_aware,2.469868200016208,0.33543869555700895,0.3071080505703222,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.01,1,100,0.1629261095390371,3.010527889665106e-05,7.01891065975821,10.685561014990318,1.1223352289564879,98,running,,,,0.01,online_ogd_task_feasibility,2.321069500001613,0.33745465638333216,0.3039548903279708,4,7,,
tiny_llm_ptq,online_ogd_rho0_0.1,1,100,0.10855832471341177,0.0017184390030493266,7.677412089451055,7.713477360814398,0.7175733021225178,100,running,,,,0.1,online_ogd,1.9952228000038303,0.3614932276976776,0.3154237312839016,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.1,1,100,0.13083893237201402,0.0017184390030493266,7.192866550048357,8.86407308841798,0.8804781499799745,100,running,,,,0.1,online_ogd_task_aware,1.577677399967797,0.3482340030289441,0.306343615324062,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.1,1,100,0.20831676051443976,0.0017184390030493266,6.4337368542384334,12.769375289031831,1.5044019225599239,100,running,,,,0.1,online_ogd_task_feasibility,1.674319399986416,0.335253707933283,0.296822211539633,4,7,,
